"","V1","V2","V3"
"35559","NODE_1_K55_10653_16_23.764484",3705,39
"35560","NODE_1_K55_10653_16_23.764484",3706,39
"35561","NODE_1_K55_10653_16_23.764484",3707,39
"35562","NODE_1_K55_10653_16_23.764484",3708,39
"35563","NODE_1_K55_10653_16_23.764484",3709,39
"35564","NODE_1_K55_10653_16_23.764484",3710,38
"35565","NODE_1_K55_10653_16_23.764484",3711,39
"35566","NODE_1_K55_10653_16_23.764484",3712,39
"35567","NODE_1_K55_10653_16_23.764484",3713,40
"35568","NODE_1_K55_10653_16_23.764484",3714,40
"35569","NODE_1_K55_10653_16_23.764484",3715,40
"35570","NODE_1_K55_10653_16_23.764484",3716,40
"35571","NODE_1_K55_10653_16_23.764484",3717,40
"35572","NODE_1_K55_10653_16_23.764484",3718,40
"35573","NODE_1_K55_10653_16_23.764484",3719,39
"35574","NODE_1_K55_10653_16_23.764484",3720,39
"35575","NODE_1_K55_10653_16_23.764484",3721,39
"35576","NODE_1_K55_10653_16_23.764484",3722,39
"35577","NODE_1_K55_10653_16_23.764484",3723,37
"35578","NODE_1_K55_10653_16_23.764484",3724,36
"35579","NODE_1_K55_10653_16_23.764484",3725,37
"35580","NODE_1_K55_10653_16_23.764484",3726,37
"35581","NODE_1_K55_10653_16_23.764484",3727,37
"35582","NODE_1_K55_10653_16_23.764484",3728,37
"35583","NODE_1_K55_10653_16_23.764484",3729,37
"35584","NODE_1_K55_10653_16_23.764484",3730,37
"35585","NODE_1_K55_10653_16_23.764484",3731,36
"35586","NODE_1_K55_10653_16_23.764484",3732,37
"35587","NODE_1_K55_10653_16_23.764484",3733,37
"35588","NODE_1_K55_10653_16_23.764484",3734,36
"35589","NODE_1_K55_10653_16_23.764484",3735,36
"35590","NODE_1_K55_10653_16_23.764484",3736,37
"35591","NODE_1_K55_10653_16_23.764484",3737,37
"35592","NODE_1_K55_10653_16_23.764484",3738,37
"35593","NODE_1_K55_10653_16_23.764484",3739,37
"35594","NODE_1_K55_10653_16_23.764484",3740,37
"35595","NODE_1_K55_10653_16_23.764484",3741,36
"35596","NODE_1_K55_10653_16_23.764484",3742,37
"35597","NODE_1_K55_10653_16_23.764484",3743,37
"35598","NODE_1_K55_10653_16_23.764484",3744,37
"35599","NODE_1_K55_10653_16_23.764484",3745,36
"35600","NODE_1_K55_10653_16_23.764484",3746,36
"35601","NODE_1_K55_10653_16_23.764484",3747,35
"35602","NODE_1_K55_10653_16_23.764484",3748,36
"35603","NODE_1_K55_10653_16_23.764484",3749,37
"35604","NODE_1_K55_10653_16_23.764484",3750,37
"35605","NODE_1_K55_10653_16_23.764484",3751,37
"35606","NODE_1_K55_10653_16_23.764484",3752,37
"35607","NODE_1_K55_10653_16_23.764484",3753,36
"35608","NODE_1_K55_10653_16_23.764484",3754,34
"35609","NODE_1_K55_10653_16_23.764484",3755,31
"35610","NODE_1_K55_10653_16_23.764484",3756,36
"35611","NODE_1_K55_10653_16_23.764484",3757,36
"35612","NODE_1_K55_10653_16_23.764484",3758,35
"35613","NODE_1_K55_10653_16_23.764484",3759,35
"35614","NODE_1_K55_10653_16_23.764484",3760,33
"35615","NODE_1_K55_10653_16_23.764484",3761,33
"35616","NODE_1_K55_10653_16_23.764484",3762,36
"35617","NODE_1_K55_10653_16_23.764484",3763,36
"35618","NODE_1_K55_10653_16_23.764484",3764,36
"35619","NODE_1_K55_10653_16_23.764484",3765,36
"35620","NODE_1_K55_10653_16_23.764484",3766,36
"35621","NODE_1_K55_10653_16_23.764484",3767,36
"35622","NODE_1_K55_10653_16_23.764484",3768,36
"35623","NODE_1_K55_10653_16_23.764484",3769,36
"35624","NODE_1_K55_10653_16_23.764484",3770,36
"35625","NODE_1_K55_10653_16_23.764484",3771,36
"35626","NODE_1_K55_10653_16_23.764484",3772,36
"35627","NODE_1_K55_10653_16_23.764484",3773,36
"35628","NODE_1_K55_10653_16_23.764484",3774,36
"35629","NODE_1_K55_10653_16_23.764484",3775,36
"35630","NODE_1_K55_10653_16_23.764484",3776,36
"35631","NODE_1_K55_10653_16_23.764484",3777,36
"35632","NODE_1_K55_10653_16_23.764484",3778,36
"35633","NODE_1_K55_10653_16_23.764484",3779,36
"35634","NODE_1_K55_10653_16_23.764484",3780,36
"35635","NODE_1_K55_10653_16_23.764484",3781,36
"35636","NODE_1_K55_10653_16_23.764484",3782,37
"35637","NODE_1_K55_10653_16_23.764484",3783,37
"35638","NODE_1_K55_10653_16_23.764484",3784,37
"35639","NODE_1_K55_10653_16_23.764484",3785,36
"35640","NODE_1_K55_10653_16_23.764484",3786,36
"35641","NODE_1_K55_10653_16_23.764484",3787,36
"35642","NODE_1_K55_10653_16_23.764484",3788,36
"35643","NODE_1_K55_10653_16_23.764484",3789,36
"35644","NODE_1_K55_10653_16_23.764484",3790,36
"35645","NODE_1_K55_10653_16_23.764484",3791,36
"35646","NODE_1_K55_10653_16_23.764484",3792,36
"35647","NODE_1_K55_10653_16_23.764484",3793,35
"35648","NODE_1_K55_10653_16_23.764484",3794,35
"35649","NODE_1_K55_10653_16_23.764484",3795,35
"35650","NODE_1_K55_10653_16_23.764484",3796,35
"35651","NODE_1_K55_10653_16_23.764484",3797,35
"35652","NODE_1_K55_10653_16_23.764484",3798,35
"35653","NODE_1_K55_10653_16_23.764484",3799,34
"35654","NODE_1_K55_10653_16_23.764484",3800,35
"35655","NODE_1_K55_10653_16_23.764484",3801,35
"35656","NODE_1_K55_10653_16_23.764484",3802,35
"35657","NODE_1_K55_10653_16_23.764484",3803,35
"35658","NODE_1_K55_10653_16_23.764484",3804,35
"35659","NODE_1_K55_10653_16_23.764484",3805,35
"35660","NODE_1_K55_10653_16_23.764484",3806,35
"35661","NODE_1_K55_10653_16_23.764484",3807,35
"35662","NODE_1_K55_10653_16_23.764484",3808,34
"35663","NODE_1_K55_10653_16_23.764484",3809,35
"35664","NODE_1_K55_10653_16_23.764484",3810,35
"35665","NODE_1_K55_10653_16_23.764484",3811,35
"35666","NODE_1_K55_10653_16_23.764484",3812,35
"35667","NODE_1_K55_10653_16_23.764484",3813,35
"35668","NODE_1_K55_10653_16_23.764484",3814,35
"35669","NODE_1_K55_10653_16_23.764484",3815,35
"35670","NODE_1_K55_10653_16_23.764484",3816,35
"35671","NODE_1_K55_10653_16_23.764484",3817,35
"35672","NODE_1_K55_10653_16_23.764484",3818,35
"35673","NODE_1_K55_10653_16_23.764484",3819,35
"35674","NODE_1_K55_10653_16_23.764484",3820,35
"35675","NODE_1_K55_10653_16_23.764484",3821,35
"35676","NODE_1_K55_10653_16_23.764484",3822,35
"35677","NODE_1_K55_10653_16_23.764484",3823,35
"35678","NODE_1_K55_10653_16_23.764484",3824,35
"35679","NODE_1_K55_10653_16_23.764484",3825,35
"35680","NODE_1_K55_10653_16_23.764484",3826,35
"35681","NODE_1_K55_10653_16_23.764484",3827,35
"35682","NODE_1_K55_10653_16_23.764484",3828,35
"35683","NODE_1_K55_10653_16_23.764484",3829,35
"35684","NODE_1_K55_10653_16_23.764484",3830,35
"35685","NODE_1_K55_10653_16_23.764484",3831,35
"35686","NODE_1_K55_10653_16_23.764484",3832,35
"35687","NODE_1_K55_10653_16_23.764484",3833,35
"35688","NODE_1_K55_10653_16_23.764484",3834,35
"35689","NODE_1_K55_10653_16_23.764484",3835,35
"35690","NODE_1_K55_10653_16_23.764484",3836,35
"35691","NODE_1_K55_10653_16_23.764484",3837,34
"35692","NODE_1_K55_10653_16_23.764484",3838,33
"35693","NODE_1_K55_10653_16_23.764484",3839,33
"35694","NODE_1_K55_10653_16_23.764484",3840,34
"35695","NODE_1_K55_10653_16_23.764484",3841,34
"35696","NODE_1_K55_10653_16_23.764484",3842,31
"35697","NODE_1_K55_10653_16_23.764484",3843,34
"35698","NODE_1_K55_10653_16_23.764484",3844,34
"35699","NODE_1_K55_10653_16_23.764484",3845,34
"35700","NODE_1_K55_10653_16_23.764484",3846,33
"35701","NODE_1_K55_10653_16_23.764484",3847,33
"35702","NODE_1_K55_10653_16_23.764484",3848,32
"35703","NODE_1_K55_10653_16_23.764484",3849,34
"35704","NODE_1_K55_10653_16_23.764484",3850,34
"35705","NODE_1_K55_10653_16_23.764484",3851,36
"35706","NODE_1_K55_10653_16_23.764484",3852,35
"35707","NODE_1_K55_10653_16_23.764484",3853,35
"35708","NODE_1_K55_10653_16_23.764484",3854,35
"35709","NODE_1_K55_10653_16_23.764484",3855,35
"35710","NODE_1_K55_10653_16_23.764484",3856,36
"35711","NODE_1_K55_10653_16_23.764484",3857,36
"35712","NODE_1_K55_10653_16_23.764484",3858,36
"35713","NODE_1_K55_10653_16_23.764484",3859,34
"35714","NODE_1_K55_10653_16_23.764484",3860,34
"35715","NODE_1_K55_10653_16_23.764484",3861,35
"35716","NODE_1_K55_10653_16_23.764484",3862,35
"35717","NODE_1_K55_10653_16_23.764484",3863,35
"35718","NODE_1_K55_10653_16_23.764484",3864,35
"35719","NODE_1_K55_10653_16_23.764484",3865,35
"35720","NODE_1_K55_10653_16_23.764484",3866,35
"35721","NODE_1_K55_10653_16_23.764484",3867,35
"35722","NODE_1_K55_10653_16_23.764484",3868,34
"35723","NODE_1_K55_10653_16_23.764484",3869,35
"35724","NODE_1_K55_10653_16_23.764484",3870,35
"35725","NODE_1_K55_10653_16_23.764484",3871,35
"35726","NODE_1_K55_10653_16_23.764484",3872,35
"35727","NODE_1_K55_10653_16_23.764484",3873,32
"35728","NODE_1_K55_10653_16_23.764484",3874,34
"35729","NODE_1_K55_10653_16_23.764484",3875,34
"35730","NODE_1_K55_10653_16_23.764484",3876,34
"35731","NODE_1_K55_10653_16_23.764484",3877,35
"35732","NODE_1_K55_10653_16_23.764484",3878,35
"35733","NODE_1_K55_10653_16_23.764484",3879,35
"35734","NODE_1_K55_10653_16_23.764484",3880,35
"35735","NODE_1_K55_10653_16_23.764484",3881,35
"35736","NODE_1_K55_10653_16_23.764484",3882,35
"35737","NODE_1_K55_10653_16_23.764484",3883,34
"35738","NODE_1_K55_10653_16_23.764484",3884,35
"35739","NODE_1_K55_10653_16_23.764484",3885,34
"35740","NODE_1_K55_10653_16_23.764484",3886,34
"35741","NODE_1_K55_10653_16_23.764484",3887,34
"35742","NODE_1_K55_10653_16_23.764484",3888,34
"35743","NODE_1_K55_10653_16_23.764484",3889,35
"35744","NODE_1_K55_10653_16_23.764484",3890,35
"35745","NODE_1_K55_10653_16_23.764484",3891,35
"35746","NODE_1_K55_10653_16_23.764484",3892,35
"35747","NODE_1_K55_10653_16_23.764484",3893,35
"35748","NODE_1_K55_10653_16_23.764484",3894,35
"35749","NODE_1_K55_10653_16_23.764484",3895,35
"35750","NODE_1_K55_10653_16_23.764484",3896,35
"35751","NODE_1_K55_10653_16_23.764484",3897,35
"35752","NODE_1_K55_10653_16_23.764484",3898,35
"35753","NODE_1_K55_10653_16_23.764484",3899,34
"35754","NODE_1_K55_10653_16_23.764484",3900,33
"35755","NODE_1_K55_10653_16_23.764484",3901,33
"35756","NODE_1_K55_10653_16_23.764484",3902,32
"35757","NODE_1_K55_10653_16_23.764484",3903,33
"35758","NODE_1_K55_10653_16_23.764484",3904,33
"35759","NODE_1_K55_10653_16_23.764484",3905,34
"35760","NODE_1_K55_10653_16_23.764484",3906,33
"35761","NODE_1_K55_10653_16_23.764484",3907,30
"35762","NODE_1_K55_10653_16_23.764484",3908,29
"35763","NODE_1_K55_10653_16_23.764484",3909,29
"35764","NODE_1_K55_10653_16_23.764484",3910,29
"35765","NODE_1_K55_10653_16_23.764484",3911,29
"35766","NODE_1_K55_10653_16_23.764484",3912,29
"35767","NODE_1_K55_10653_16_23.764484",3913,29
"35768","NODE_1_K55_10653_16_23.764484",3914,29
"35769","NODE_1_K55_10653_16_23.764484",3915,29
"35770","NODE_1_K55_10653_16_23.764484",3916,29
"35771","NODE_1_K55_10653_16_23.764484",3917,29
"35772","NODE_1_K55_10653_16_23.764484",3918,29
"35773","NODE_1_K55_10653_16_23.764484",3919,29
"35774","NODE_1_K55_10653_16_23.764484",3920,29
"35775","NODE_1_K55_10653_16_23.764484",3921,29
"35776","NODE_1_K55_10653_16_23.764484",3922,29
"35777","NODE_1_K55_10653_16_23.764484",3923,29
"35778","NODE_1_K55_10653_16_23.764484",3924,29
"35779","NODE_1_K55_10653_16_23.764484",3925,29
"35780","NODE_1_K55_10653_16_23.764484",3926,29
"35781","NODE_1_K55_10653_16_23.764484",3927,29
"35782","NODE_1_K55_10653_16_23.764484",3928,29
"35783","NODE_1_K55_10653_16_23.764484",3929,30
"35784","NODE_1_K55_10653_16_23.764484",3930,30
"35785","NODE_1_K55_10653_16_23.764484",3931,30
"35786","NODE_1_K55_10653_16_23.764484",3932,30
"35787","NODE_1_K55_10653_16_23.764484",3933,30
"35788","NODE_1_K55_10653_16_23.764484",3934,30
"35789","NODE_1_K55_10653_16_23.764484",3935,30
"35790","NODE_1_K55_10653_16_23.764484",3936,30
"35791","NODE_1_K55_10653_16_23.764484",3937,30
"35792","NODE_1_K55_10653_16_23.764484",3938,30
"35793","NODE_1_K55_10653_16_23.764484",3939,30
"35794","NODE_1_K55_10653_16_23.764484",3940,30
"35795","NODE_1_K55_10653_16_23.764484",3941,30
"35796","NODE_1_K55_10653_16_23.764484",3942,30
"35797","NODE_1_K55_10653_16_23.764484",3943,30
"35798","NODE_1_K55_10653_16_23.764484",3944,30
"35799","NODE_1_K55_10653_16_23.764484",3945,30
"35800","NODE_1_K55_10653_16_23.764484",3946,28
"35801","NODE_1_K55_10653_16_23.764484",3947,28
"35802","NODE_1_K55_10653_16_23.764484",3948,29
"35803","NODE_1_K55_10653_16_23.764484",3949,29
"35804","NODE_1_K55_10653_16_23.764484",3950,28
"35805","NODE_1_K55_10653_16_23.764484",3951,29
"35806","NODE_1_K55_10653_16_23.764484",3952,30
"35807","NODE_1_K55_10653_16_23.764484",3953,29
"35808","NODE_1_K55_10653_16_23.764484",3954,29
"35809","NODE_1_K55_10653_16_23.764484",3955,28
"35810","NODE_1_K55_10653_16_23.764484",3956,28
"35811","NODE_1_K55_10653_16_23.764484",3957,29
"35812","NODE_1_K55_10653_16_23.764484",3958,28
"35813","NODE_1_K55_10653_16_23.764484",3959,28
"35814","NODE_1_K55_10653_16_23.764484",3960,28
"35815","NODE_1_K55_10653_16_23.764484",3961,28
"35816","NODE_1_K55_10653_16_23.764484",3962,28
"35817","NODE_1_K55_10653_16_23.764484",3963,28
"35818","NODE_1_K55_10653_16_23.764484",3964,28
"35819","NODE_1_K55_10653_16_23.764484",3965,28
"35820","NODE_1_K55_10653_16_23.764484",3966,28
"35821","NODE_1_K55_10653_16_23.764484",3967,28
"35822","NODE_1_K55_10653_16_23.764484",3968,28
"35823","NODE_1_K55_10653_16_23.764484",3969,28
"35824","NODE_1_K55_10653_16_23.764484",3970,28
"35825","NODE_1_K55_10653_16_23.764484",3971,28
"35826","NODE_1_K55_10653_16_23.764484",3972,28
"35827","NODE_1_K55_10653_16_23.764484",3973,28
"35828","NODE_1_K55_10653_16_23.764484",3974,28
"35829","NODE_1_K55_10653_16_23.764484",3975,28
"35830","NODE_1_K55_10653_16_23.764484",3976,28
"35831","NODE_1_K55_10653_16_23.764484",3977,27
"35832","NODE_1_K55_10653_16_23.764484",3978,27
"35833","NODE_1_K55_10653_16_23.764484",3979,25
"35834","NODE_1_K55_10653_16_23.764484",3980,27
"35835","NODE_1_K55_10653_16_23.764484",3981,27
"35836","NODE_1_K55_10653_16_23.764484",3982,27
"35837","NODE_1_K55_10653_16_23.764484",3983,27
"35838","NODE_1_K55_10653_16_23.764484",3984,26
"35839","NODE_1_K55_10653_16_23.764484",3985,26
"35840","NODE_1_K55_10653_16_23.764484",3986,24
"35841","NODE_1_K55_10653_16_23.764484",3987,24
"35842","NODE_1_K55_10653_16_23.764484",3988,25
"35843","NODE_1_K55_10653_16_23.764484",3989,24
"35844","NODE_1_K55_10653_16_23.764484",3990,24
"35845","NODE_1_K55_10653_16_23.764484",3991,25
"35846","NODE_1_K55_10653_16_23.764484",3992,25
"35847","NODE_1_K55_10653_16_23.764484",3993,24
"35848","NODE_1_K55_10653_16_23.764484",3994,25
"35849","NODE_1_K55_10653_16_23.764484",3995,25
"35850","NODE_1_K55_10653_16_23.764484",3996,25
"35851","NODE_1_K55_10653_16_23.764484",3997,25
"35852","NODE_1_K55_10653_16_23.764484",3998,25
"35853","NODE_1_K55_10653_16_23.764484",3999,25
"35854","NODE_1_K55_10653_16_23.764484",4000,25
"35855","NODE_1_K55_10653_16_23.764484",4001,25
"35856","NODE_1_K55_10653_16_23.764484",4002,25
"35857","NODE_1_K55_10653_16_23.764484",4003,25
"35858","NODE_1_K55_10653_16_23.764484",4004,25
"35859","NODE_1_K55_10653_16_23.764484",4005,23
"35860","NODE_1_K55_10653_16_23.764484",4006,25
"35861","NODE_1_K55_10653_16_23.764484",4007,26
"35862","NODE_1_K55_10653_16_23.764484",4008,26
"35863","NODE_1_K55_10653_16_23.764484",4009,26
"35864","NODE_1_K55_10653_16_23.764484",4010,26
"35865","NODE_1_K55_10653_16_23.764484",4011,25
"35866","NODE_1_K55_10653_16_23.764484",4012,25
"35867","NODE_1_K55_10653_16_23.764484",4013,25
"35868","NODE_1_K55_10653_16_23.764484",4014,24
"35869","NODE_1_K55_10653_16_23.764484",4015,25
"35870","NODE_1_K55_10653_16_23.764484",4016,25
"35871","NODE_1_K55_10653_16_23.764484",4017,25
"35872","NODE_1_K55_10653_16_23.764484",4018,25
"35873","NODE_1_K55_10653_16_23.764484",4019,24
"35874","NODE_1_K55_10653_16_23.764484",4020,24
"35875","NODE_1_K55_10653_16_23.764484",4021,23
"35876","NODE_1_K55_10653_16_23.764484",4022,23
"35877","NODE_1_K55_10653_16_23.764484",4023,23
"35878","NODE_1_K55_10653_16_23.764484",4024,23
"35879","NODE_1_K55_10653_16_23.764484",4025,23
"35880","NODE_1_K55_10653_16_23.764484",4026,23
"35881","NODE_1_K55_10653_16_23.764484",4027,24
"35882","NODE_1_K55_10653_16_23.764484",4028,23
"35883","NODE_1_K55_10653_16_23.764484",4029,23
"35884","NODE_1_K55_10653_16_23.764484",4030,24
"35885","NODE_1_K55_10653_16_23.764484",4031,24
"35886","NODE_1_K55_10653_16_23.764484",4032,24
"35887","NODE_1_K55_10653_16_23.764484",4033,23
"35888","NODE_1_K55_10653_16_23.764484",4034,23
"35889","NODE_1_K55_10653_16_23.764484",4035,23
"35890","NODE_1_K55_10653_16_23.764484",4036,24
"35891","NODE_1_K55_10653_16_23.764484",4037,25
"35892","NODE_1_K55_10653_16_23.764484",4038,26
"35893","NODE_1_K55_10653_16_23.764484",4039,26
"35894","NODE_1_K55_10653_16_23.764484",4040,26
"35895","NODE_1_K55_10653_16_23.764484",4041,25
"35896","NODE_1_K55_10653_16_23.764484",4042,25
"35897","NODE_1_K55_10653_16_23.764484",4043,25
"35898","NODE_1_K55_10653_16_23.764484",4044,25
"35899","NODE_1_K55_10653_16_23.764484",4045,25
"35900","NODE_1_K55_10653_16_23.764484",4046,25
"35901","NODE_1_K55_10653_16_23.764484",4047,25
"35902","NODE_1_K55_10653_16_23.764484",4048,25
"35903","NODE_1_K55_10653_16_23.764484",4049,25
"35904","NODE_1_K55_10653_16_23.764484",4050,25
"35905","NODE_1_K55_10653_16_23.764484",4051,25
"35906","NODE_1_K55_10653_16_23.764484",4052,24
"35907","NODE_1_K55_10653_16_23.764484",4053,25
"35908","NODE_1_K55_10653_16_23.764484",4054,25
"35909","NODE_1_K55_10653_16_23.764484",4055,24
"35910","NODE_1_K55_10653_16_23.764484",4056,24
"35911","NODE_1_K55_10653_16_23.764484",4057,25
"35912","NODE_1_K55_10653_16_23.764484",4058,25
"35913","NODE_1_K55_10653_16_23.764484",4059,25
"35914","NODE_1_K55_10653_16_23.764484",4060,25
"35915","NODE_1_K55_10653_16_23.764484",4061,25
"35916","NODE_1_K55_10653_16_23.764484",4062,25
"35917","NODE_1_K55_10653_16_23.764484",4063,25
"35918","NODE_1_K55_10653_16_23.764484",4064,25
"35919","NODE_1_K55_10653_16_23.764484",4065,25
"35920","NODE_1_K55_10653_16_23.764484",4066,25
"35921","NODE_1_K55_10653_16_23.764484",4067,25
"35922","NODE_1_K55_10653_16_23.764484",4068,25
"35923","NODE_1_K55_10653_16_23.764484",4069,25
"35924","NODE_1_K55_10653_16_23.764484",4070,23
"35925","NODE_1_K55_10653_16_23.764484",4071,23
"35926","NODE_1_K55_10653_16_23.764484",4072,25
"35927","NODE_1_K55_10653_16_23.764484",4073,25
"35928","NODE_1_K55_10653_16_23.764484",4074,25
"35929","NODE_1_K55_10653_16_23.764484",4075,25
"35930","NODE_1_K55_10653_16_23.764484",4076,24
"35931","NODE_1_K55_10653_16_23.764484",4077,25
"35932","NODE_1_K55_10653_16_23.764484",4078,25
"35933","NODE_1_K55_10653_16_23.764484",4079,25
"35934","NODE_1_K55_10653_16_23.764484",4080,25
"35935","NODE_1_K55_10653_16_23.764484",4081,25
"35936","NODE_1_K55_10653_16_23.764484",4082,25
"35937","NODE_1_K55_10653_16_23.764484",4083,25
"35938","NODE_1_K55_10653_16_23.764484",4084,24
"35939","NODE_1_K55_10653_16_23.764484",4085,26
"35940","NODE_1_K55_10653_16_23.764484",4086,26
"35941","NODE_1_K55_10653_16_23.764484",4087,26
"35942","NODE_1_K55_10653_16_23.764484",4088,26
"35943","NODE_1_K55_10653_16_23.764484",4089,26
"35944","NODE_1_K55_10653_16_23.764484",4090,26
"35945","NODE_1_K55_10653_16_23.764484",4091,26
"35946","NODE_1_K55_10653_16_23.764484",4092,26
"35947","NODE_1_K55_10653_16_23.764484",4093,25
"35948","NODE_1_K55_10653_16_23.764484",4094,25
"35949","NODE_1_K55_10653_16_23.764484",4095,25
"35950","NODE_1_K55_10653_16_23.764484",4096,25
"35951","NODE_1_K55_10653_16_23.764484",4097,25
"35952","NODE_1_K55_10653_16_23.764484",4098,25
"35953","NODE_1_K55_10653_16_23.764484",4099,24
"35954","NODE_1_K55_10653_16_23.764484",4100,25
"35955","NODE_1_K55_10653_16_23.764484",4101,25
"35956","NODE_1_K55_10653_16_23.764484",4102,25
"35957","NODE_1_K55_10653_16_23.764484",4103,25
"35958","NODE_1_K55_10653_16_23.764484",4104,25
"35959","NODE_1_K55_10653_16_23.764484",4105,25
"35960","NODE_1_K55_10653_16_23.764484",4106,25
"35961","NODE_1_K55_10653_16_23.764484",4107,25
"35962","NODE_1_K55_10653_16_23.764484",4108,25
"35963","NODE_1_K55_10653_16_23.764484",4109,25
"35964","NODE_1_K55_10653_16_23.764484",4110,25
"35965","NODE_1_K55_10653_16_23.764484",4111,25
"35966","NODE_1_K55_10653_16_23.764484",4112,25
"35967","NODE_1_K55_10653_16_23.764484",4113,25
"35968","NODE_1_K55_10653_16_23.764484",4114,25
"35969","NODE_1_K55_10653_16_23.764484",4115,25
"35970","NODE_1_K55_10653_16_23.764484",4116,25
"35971","NODE_1_K55_10653_16_23.764484",4117,25
"35972","NODE_1_K55_10653_16_23.764484",4118,25
"35973","NODE_1_K55_10653_16_23.764484",4119,25
"35974","NODE_1_K55_10653_16_23.764484",4120,25
"35975","NODE_1_K55_10653_16_23.764484",4121,25
"35976","NODE_1_K55_10653_16_23.764484",4122,25
"35977","NODE_1_K55_10653_16_23.764484",4123,25
"35978","NODE_1_K55_10653_16_23.764484",4124,25
"35979","NODE_1_K55_10653_16_23.764484",4125,24
"35980","NODE_1_K55_10653_16_23.764484",4126,25
"35981","NODE_1_K55_10653_16_23.764484",4127,25
"35982","NODE_1_K55_10653_16_23.764484",4128,25
"35983","NODE_1_K55_10653_16_23.764484",4129,25
"35984","NODE_1_K55_10653_16_23.764484",4130,25
"35985","NODE_1_K55_10653_16_23.764484",4131,25
"35986","NODE_1_K55_10653_16_23.764484",4132,25
"35987","NODE_1_K55_10653_16_23.764484",4133,25
"35988","NODE_1_K55_10653_16_23.764484",4134,25
"35989","NODE_1_K55_10653_16_23.764484",4135,25
"35990","NODE_1_K55_10653_16_23.764484",4136,25
"35991","NODE_1_K55_10653_16_23.764484",4137,25
"35992","NODE_1_K55_10653_16_23.764484",4138,25
"35993","NODE_1_K55_10653_16_23.764484",4139,25
"35994","NODE_1_K55_10653_16_23.764484",4140,26
"35995","NODE_1_K55_10653_16_23.764484",4141,26
"35996","NODE_1_K55_10653_16_23.764484",4142,26
"35997","NODE_1_K55_10653_16_23.764484",4143,26
"35998","NODE_1_K55_10653_16_23.764484",4144,26
"35999","NODE_1_K55_10653_16_23.764484",4145,26
"36000","NODE_1_K55_10653_16_23.764484",4146,26
"36001","NODE_1_K55_10653_16_23.764484",4147,26
"36002","NODE_1_K55_10653_16_23.764484",4148,26
"36003","NODE_1_K55_10653_16_23.764484",4149,26
"36004","NODE_1_K55_10653_16_23.764484",4150,26
"36005","NODE_1_K55_10653_16_23.764484",4151,26
"36006","NODE_1_K55_10653_16_23.764484",4152,26
"36007","NODE_1_K55_10653_16_23.764484",4153,26
"36008","NODE_1_K55_10653_16_23.764484",4154,26
"36009","NODE_1_K55_10653_16_23.764484",4155,26
"36010","NODE_1_K55_10653_16_23.764484",4156,27
"36011","NODE_1_K55_10653_16_23.764484",4157,27
"36012","NODE_1_K55_10653_16_23.764484",4158,27
"36013","NODE_1_K55_10653_16_23.764484",4159,27
"36014","NODE_1_K55_10653_16_23.764484",4160,27
"36015","NODE_1_K55_10653_16_23.764484",4161,27
"36016","NODE_1_K55_10653_16_23.764484",4162,27
"36017","NODE_1_K55_10653_16_23.764484",4163,26
"36018","NODE_1_K55_10653_16_23.764484",4164,26
"36019","NODE_1_K55_10653_16_23.764484",4165,26
"36020","NODE_1_K55_10653_16_23.764484",4166,26
"36021","NODE_1_K55_10653_16_23.764484",4167,26
"36022","NODE_1_K55_10653_16_23.764484",4168,27
"36023","NODE_1_K55_10653_16_23.764484",4169,27
"36024","NODE_1_K55_10653_16_23.764484",4170,27
"36025","NODE_1_K55_10653_16_23.764484",4171,27
"36026","NODE_1_K55_10653_16_23.764484",4172,27
"36027","NODE_1_K55_10653_16_23.764484",4173,27
"36028","NODE_1_K55_10653_16_23.764484",4174,27
"36029","NODE_1_K55_10653_16_23.764484",4175,27
"36030","NODE_1_K55_10653_16_23.764484",4176,27
"36031","NODE_1_K55_10653_16_23.764484",4177,27
"36032","NODE_1_K55_10653_16_23.764484",4178,27
"36033","NODE_1_K55_10653_16_23.764484",4179,26
"36034","NODE_1_K55_10653_16_23.764484",4180,26
"36035","NODE_1_K55_10653_16_23.764484",4181,26
"36036","NODE_1_K55_10653_16_23.764484",4182,26
"36037","NODE_1_K55_10653_16_23.764484",4183,26
"36038","NODE_1_K55_10653_16_23.764484",4184,26
"36039","NODE_1_K55_10653_16_23.764484",4185,26
"36040","NODE_1_K55_10653_16_23.764484",4186,26
"36041","NODE_1_K55_10653_16_23.764484",4187,25
"36042","NODE_1_K55_10653_16_23.764484",4188,26
"36043","NODE_1_K55_10653_16_23.764484",4189,26
"36044","NODE_1_K55_10653_16_23.764484",4190,26
"36045","NODE_1_K55_10653_16_23.764484",4191,26
"36046","NODE_1_K55_10653_16_23.764484",4192,26
"36047","NODE_1_K55_10653_16_23.764484",4193,26
"36048","NODE_1_K55_10653_16_23.764484",4194,26
"36049","NODE_1_K55_10653_16_23.764484",4195,26
"36050","NODE_1_K55_10653_16_23.764484",4196,26
"36051","NODE_1_K55_10653_16_23.764484",4197,26
"36052","NODE_1_K55_10653_16_23.764484",4198,26
"36053","NODE_1_K55_10653_16_23.764484",4199,26
"36054","NODE_1_K55_10653_16_23.764484",4200,26
"36055","NODE_1_K55_10653_16_23.764484",4201,26
"36056","NODE_1_K55_10653_16_23.764484",4202,26
"36057","NODE_1_K55_10653_16_23.764484",4203,26
